zone_id,zone_name,model_dat,chunk_index,chunk_offset,chunk_name,chunk_type,chunk_size,payload_size,material,valid_type25,parse_reason,header_words,vertex_count,triangles,bad_triangles,pos_ofs,attr_ofs,uv_ofs,index_ofs,pos_min_x,pos_max_x,pos_min_y,pos_max_y,pos_min_z,pos_max_z,uv_min_u,uv_max_u,uv_min_v,uv_max_v,first_ascii
235,Bastok Markets,ROM/1/35.DAT,1109,0x8E27A0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
235,Bastok Markets,ROM/1/35.DAT,1110,0x8E2EC0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
235,Bastok Markets,ROM/1/35.DAT,1119,0x8EC040,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,1,0x20,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,2,0xB20,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,3,0x1C80,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,117,0x1A2B0,ligh,0x21,192,176,twlight light,,,0001 0001 0100 0101 7774 696C 6867 2074 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,165,0x41640,ligh,0x21,192,176,ramp    light,,,0001 0001 0100 0101 6172 706D 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,318,0xEA570,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,348,0x10B3C0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,380,0x138C20,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,381,0x139340,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,390,0x1424D0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,428,0x168C60,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,429,0x169380,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
236,Port Bastok,ROM/1/36.DAT,438,0x172510,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,437,0x7DA370,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,471,0x801D90,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,483,0x8170A0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,484,0x8177C0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,515,0x838330,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,545,0x858330,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,546,0x858A50,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,555,0x861B50,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,790,0x878BF0,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,791,0x878CB0,lt,0x21,192,176,effect  light,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,818,0x894C50,tare,0x21,192,176,suisya  tare,,,0001 0001 0100 0101 7573 7369 6179 2020 6174 6572 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,841,0x8A2460,bsmk,0x21,192,176,smk     bsmk,,,0001 0001 0100 0101 6D73 206B 2020 2020 7362 6B6D 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,842,0x8A2520,tare,0x21,192,176,suisya  tare,,,0001 0001 0100 0101 7573 7369 6179 2020 6174 6572 2020 2020,,,,,,,,,,,,,,,,,,
237,Metalworks,ROM/1/37.DAT,855,0x8AB600,bsmk,0x21,192,176,smk     bsmk,,,0001 0001 0100 0101 6D73 206B 2020 2020 7362 6B6D 2020 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,336,0x39D30,ligh,0x21,192,176,lt      light,,,0001 0001 0100 0101 746C 2020 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,466,0x50830,bsmk,0x21,192,176,effect  bsmk,,,0001 0001 0100 0101 6665 6566 7463 2020 7362 6B6D 2020 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,526,0x586F0,bard,0x25,10976,10960,tori    berd00,no,bad_index_range,0001 0002 004E 013C 2470 0088 1150 17B0,316,0,0,136,4432,6064,9328,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,936,0x94F0D0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,948,0x964460,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,949,0x964B80,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,981,0x9863F0,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,1012,0x9A7070,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,1013,0x9A7790,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,1022,0x9B0910,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
238,Windurst Waters,ROM/0/78.DAT,1059,0x9E2830,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,939,0x66EC0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,940,0x675E0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,949,0x70760,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,977,0x91FB0,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1011,0xB2DD0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1012,0xB34F0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1021,0xBC670,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1061,0xEE730,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1360,0x8CC500,bard,0x25,10976,10960,tori    berd00,no,bad_index_range,0001 0002 004E 013C 2470 0088 1150 17B0,316,0,0,136,4432,6064,9328,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1387,0x8D34C0,cyo0,0x25,912,896,bat     tyo_02c,no,bad_index_range,0001 0002 000C 0018 0320 0008 0200 0260,24,0,0,8,512,608,800,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1423,0x8E71F0,komo,0x21,192,176,effect  light02,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3074 2032,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1493,0x8F6640,ligh,0x21,192,176,effect  light,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
239,Windurst Walls,ROM/0/79.DAT,1558,0x901110,ligh,0x21,192,176,effect  light,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,56,0x32690,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,68,0x47A20,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,69,0x48140,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,100,0x69700,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,128,0x8B500,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,162,0xAC320,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,163,0xACA40,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,172,0xB5BC0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,473,0x727700,kamo,0x25,2816,2800,tori    kamome01,no,bad_index_range,0001 0002 001C 0057 098C 001D 0578 06D4,87,0,0,29,1400,1748,2444,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,620,0x79D380,ligh,0x21,192,176,lt      light,,,0001 0001 0100 0101 746C 2020 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
240,Port Windurst,ROM/0/80.DAT,674,0x7AAD80,ligh,0x21,192,176,lt      light,,,0001 0001 0100 0101 746C 2020 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,872,0x29FD0,tobi,0x25,11136,11120,tobi    tobi01,no,bad_index_range,0001 0002 004F 0164 2538 0084 12A8 18D8,356,0,0,132,4776,6360,9528,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,955,0x3A4F0,ligh,0x21,192,176,lt      light,,,0001 0001 0100 0101 746C 2020 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,995,0x47100,ligh,0x21,192,176,lt      light,,,0001 0001 0100 0101 746C 2020 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1037,0x4EB10,ligh,0x21,192,176,lt      light,,,0001 0001 0100 0101 746C 2020 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1273,0xA8340,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1310,0xCDCA0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1322,0xE30D0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1323,0xE37F0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1355,0x105050,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1387,0x132C80,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1388,0x1333A0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
241,Windurst Woods,ROM/0/81.DAT,1397,0x13C520,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
242,Heavens Tower,ROM/1/38.DAT,99,0xAB40,ligh,0x21,192,176,effect  light,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,904,0x486E0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,933,0x5CF10,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,942,0x721A0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,943,0x728C0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,987,0xA3E40,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,1014,0xC4E00,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,1023,0xD9FF0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,1024,0xDA710,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,1182,0xFA330,ramp,0x21,192,176,effect  lanp,,,0001 0001 0100 0101 6665 6566 7463 2020 616C 706E 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,1183,0xFA3F0,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,1351,0x10E540,ramp,0x21,192,176,effect  lanp,,,0001 0001 0100 0101 6665 6566 7463 2020 616C 706E 2020 2020,,,,,,,,,,,,,,,,,,
243,Ru'Lude Gardens,ROM/1/39.DAT,1352,0x10E600,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1300,0x712560,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1311,0x71B170,bsmk,0x21,192,176,smk     bsmk,,,0001 0001 0100 0101 6D73 206B 2020 2020 7362 6B6D 2020 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1430,0x7A7380,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1439,0x7BC570,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1440,0x7BCC90,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1481,0x7EE050,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1524,0x81E9C0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1525,0x81F0E0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1534,0x828280,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
244,Upper Jeuno,ROM/1/40.DAT,1560,0x848CE0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,918,0x42DD0,kamo,0x25,2816,2800,bird    kamome01,no,bad_index_range,0001 0002 001C 0057 098C 001D 0578 06D4,87,0,0,29,1400,1748,2444,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,927,0x4CFF0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,936,0x621E0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,937,0x62900,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,978,0x93CC0,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1013,0xA0F00,kamo,0x25,2816,2800,bird    kamome01,no,bad_index_range,0001 0002 001C 0057 098C 001D 0578 06D4,87,0,0,29,1400,1748,2444,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1022,0xAB120,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1031,0xC03B0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1032,0xC0AD0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1075,0xF1DA0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1082,0xF57F0,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1251,0x10F510,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1281,0x124220,tare,0x21,192,176,funsui  tare,,,0001 0001 0100 0101 7566 736E 6975 2020 6174 6572 2020 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1320,0x17DB10,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1340,0x181360,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1366,0x184E00,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1380,0x188400,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1400,0x18BC50,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1420,0x18F4A0,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1440,0x192CF0,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1460,0x196540,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1480,0x199D90,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1506,0x19D830,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1520,0x1A0E30,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
245,Lower Jeuno,ROM/1/41.DAT,1540,0x1A4680,ligh,0x21,192,176,effect  light2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 6867 3274 2020,,,,,,,,,,,,,,,,,,
246,Port Jeuno,ROM/1/42.DAT,3,0x1090,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
