zone_id,zone_name,npc_index,name,record_id,record_tag,event_ref_count,event_ref_offset,position_offset,x,y,z,confidence,raw_x,raw_y,raw_z,raw_values
252,Norg,106,Stray Cloud,49259,271,165,146948,147052,0.1,-221.47,-165.77,120,10,-22147,-16577,10 -16577 -22147 1097 -18494 -23786 -19065 -23039
252,Norg,107,Gubokka,49260,271,62,147416,147584,-202.06,2.72,-536.48,90,-20206,272,-53648,-20206 -53648 272 20 6356992 528482354 41943296 528483200
252,Norg,125,Wistful Bison,49279,271,41,221491,221675,76.8,281.6,358.4,105,7680,28160,35840,7680 35840 28160 512 -1024 -993 62255 256
252,Norg,130,???,49285,271,11,233772,233904,0.25,-147.6,1203.52,110,25,-14760,120352,25 120352 -14760 3167 100950 -11938 5 566
252,Norg,131,Iroha,49286,271,446,271892,271964,-120.07,0.3,-70.86,90,-12007,30,-7086,-12007 -7086 30 0 120 13 111866 -11437
252,Norg,136,Prishe,49291,271,152,272788,272856,-132.58,0.3,-70.86,105,-13258,30,-7086,-13258 -7086 30 76 1457 2 1446 114
252,Norg,137,Atori-Tutori,49292,271,51,273004,273036,1175.99,-80.09,-112.24,95,117599,-8009,-11224,117599 -11224 -8009 30 113818 -11153 -7086 38
252,Norg,138,Nashmeira,49293,271,50,273108,273156,-100.16,0.3,-70.86,90,-10016,30,-7086,-10016 -7086 30 82 46080 1752187136 7692653 0
253,Abyssea - Uleguerand,553,Veridical Conflu,53812,271,1,590544,590632,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,554,Veridical Conflu,53813,271,1,592700,592788,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,555,Veridical Conflu,53814,271,1,594856,594944,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,556,Veridical Conflu,53815,271,1,597012,597100,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,557,Veridical Conflu,53816,271,1,599168,599256,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,558,Veridical Conflu,53817,271,1,601324,601412,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,559,Veridical Conflu,53818,271,1,603480,603568,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,560,Veridical Conflu,53819,271,1,605636,605724,74.74,1.9,0.79,90,7474,190,79,7474 79 190 200 -202000 -506000 -39900 512
253,Abyssea - Uleguerand,598,Rondipur,53858,271,19,634968,635084,2.01,80.57,80.56,90,201,8057,8056,201 8056 8057 356 -765301248 -2147483377 265446041 -2147410943
254,Abyssea - Grauberg,588,Veridical Conflu,57944,271,1,590724,590812,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
254,Abyssea - Grauberg,589,Veridical Conflu,57945,271,1,592876,592964,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
254,Abyssea - Grauberg,590,Veridical Conflu,57946,271,1,595028,595116,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
254,Abyssea - Grauberg,591,Veridical Conflu,57947,271,1,597180,597268,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
254,Abyssea - Grauberg,592,Veridical Conflu,57948,271,1,599332,599420,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
254,Abyssea - Grauberg,593,Veridical Conflu,57949,271,1,601484,601572,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
254,Abyssea - Grauberg,594,Veridical Conflu,57950,271,1,603636,603724,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
254,Abyssea - Grauberg,595,Veridical Conflu,57951,271,1,605788,605876,75.75,1.9,0.79,90,7575,190,79,7575 79 190 200 -514000 -756000 22417 1024
256,Western Adoulin,24,Gehlvik,105,272,1,6208,6348,63.99,0.6,2.0,105,6399,60,200,6399 200 60 551 -503040 -491521 1952808959 -266441105
256,Western Adoulin,25,Ivoh Haalameb,106,272,1,6916,7056,63.99,0.6,2.0,105,6399,60,200,6399 200 60 551 -503040 -491521 1952808959 -266441105
256,Western Adoulin,64,Tiana,146,272,297,179568,179696,-897.03,33.49,120.9,105,-89703,3349,12090,-89703 12090 3349 30 40 -96074 16795 10
256,Western Adoulin,65,Brenna,147,272,78,180376,180464,0.13,-80.0,1520.0,95,13,-8000,152000,13 152000 -8000 4000 -119014 -17792 3999 -116522
256,Western Adoulin,66,Lhe Lhangavo,148,272,450,180660,180804,0.3,95.56,-894.48,120,30,9556,-89448,30 -89448 9556 692 -16501 0 1523 2714
256,Western Adoulin,67,Flaviria,149,272,243,181088,181172,-102.21,-1.48,-962.21,120,-10221,-148,-96221,-10221 -96221 -148 2461 -92107 0 15972 -88717
256,Western Adoulin,68,Teodor,150,272,681,182028,182096,-276.96,-6.73,-958.54,105,-27696,-673,-95854,-27696 -95854 -673 30 -28604 -95596 -674 -28384
256,Western Adoulin,75,Vortimere,157,272,66,183596,183628,0.13,-269.9,-1582.35,95,13,-26990,-158235,13 -158235 -26990 2699 -162729 -26996 -167073 -27037
256,Western Adoulin,85,Arciela,167,272,12,184920,185012,0.13,108.08,-895.9,120,13,10808,-89590,13 -89590 10808 3349 30 -88821 9488 -89192
256,Western Adoulin,86,Arciela,168,272,193,184948,185012,0.13,108.08,-895.9,120,13,10808,-89590,13 -89590 10808 3349 30 -88821 9488 -89192
256,Western Adoulin,90,Gratzigg,172,272,91,186456,186492,1000.0,-6.51,-825.0,90,100000,-651,-82500,100000 -82500 -651 10 -1535 96150 -79000 100673
256,Western Adoulin,91,Port Storage,173,272,1,186616,186672,0.13,-135.91,-10.63,90,13,-13591,-1063,13 -1063 -13591 0 30 37 -134114816 8388607
256,Western Adoulin,92,Margret,174,272,75,186644,186672,0.13,-135.91,-10.63,90,13,-13591,-1063,13 -1063 -13591 0 30 37 -134114816 8388607
256,Western Adoulin,108,Dewalt,190,272,37,503328,503396,-247.29,-6.49,297.54,120,-24729,-649,29754,-24729 29754 -649 528 558 15 9206 9207
256,Western Adoulin,111,Alianne,193,272,304,506456,506544,-65.93,0.13,0.0,105,-6593,13,0,-6593 0 13 66 -12673 -58664 -1916 -500
256,Western Adoulin,112,Othellius,194,272,296,506896,507040,0.41,0.0,-72.23,120,41,0,-7223,41 -7223 0 3244 2393 -14152 1780 -15890
256,Western Adoulin,115,Logan,197,272,170,507696,507792,0.13,-252.11,-1583.6,95,13,-25211,-158360,13 -158360 -25211 2699 -162571 -25184 -166996 -25191
256,Western Adoulin,118,Eamonn,200,272,159,557724,557904,-403.69,-7.24,-1063.49,95,-40369,-724,-106349,-40369 -106349 -724 20 -88680 2300 3350 -36790
256,Western Adoulin,119,Pagnelle,201,272,335,558564,558744,10.14,0.65,-905.23,120,1014,65,-90523,1014 -90523 65 503 -92760 9400 9401 9402
256,Western Adoulin,120,Wesley,202,272,165,559168,559248,-55.34,-1.48,-962.16,105,-5534,-148,-96216,-5534 -96216 -148 2565 98 40 -36409 -96998
256,Western Adoulin,123,Ilney,205,272,128,563516,563588,0.13,-269.9,-1582.35,95,13,-26990,-158235,13 -158235 -26990 2699 -162729 -26996 -167073 -27037
256,Western Adoulin,124,Distrova,206,272,204,563864,564008,-1210.57,0.3,0.0,95,-121057,30,0,-121057 0 30 40 22938 -112956 19045 -70152
256,Western Adoulin,125,Gontrain,207,272,17,564612,564780,-905.6,0.3,-600.0,105,-90560,30,-60000,-90560 -60000 30 13 -7054 -90104 0 3244
256,Western Adoulin,131,Nashu,213,272,33,565348,565468,0.13,-252.11,-1583.6,95,13,-25211,-158360,13 -158360 -25211 2699 -162571 -25184 -166996 -25191
256,Western Adoulin,132,Araustoix,214,272,57,565428,565468,0.13,-252.11,-1583.6,95,13,-25211,-158360,13 -158360 -25211 2699 -162571 -25184 -166996 -25191
256,Western Adoulin,133,Cilmad,215,272,43,565700,565736,0.13,-260.7,-1583.77,95,13,-26070,-158377,13 -158377 -26070 2699 1 4 0 347
256,Western Adoulin,134,Peladi Shalmohr,216,272,311,565956,566104,-354.3,0.55,-1030.0,95,-35430,55,-103000,-35430 -103000 55 60 635 240 1530 10129
256,Western Adoulin,135,Mischief Marker,217,272,11,573568,573652,949.27,21.79,-1210.28,110,94927,2179,-121028,94927 -121028 2179 2107 94342 -122127 2959 30
256,Western Adoulin,136,Tuffle-Buffle,218,272,1447,507691,507779,366.08,0.0,58.88,105,36608,0,5888,36608 5888 0 3328 -40540160 -6453761 691199 -41618176
256,Western Adoulin,138,Minnifi Delqabba,220,272,156,607304,607472,770.0,40.0,-1245.0,95,77000,4000,-124500,77000 -124500 4000 60 86840 -119380 30 868
256,Western Adoulin,139,Patrillaut,221,272,96,608012,608116,759.63,40.0,-1229.13,95,75963,4000,-122913,75963 -122913 4000 2047 57133 -121597 75394 -123468
256,Western Adoulin,154,Amchuchu's Labor,236,272,1,609760,609832,937.0,-6.51,-739.0,105,93700,-651,-73900,93700 -73900 -651 1024 2560 98900 -79265 89343
256,Western Adoulin,168,Volgoi,250,272,36,715968,716096,0.13,-261.11,292.11,120,13,-26111,29211,13 29211 -26111 1000 160000 -36000 4000 3072
256,Western Adoulin,172,Zaoso,254,272,33,718016,718156,-151.63,56.46,-993.71,105,-15163,5646,-99371,-15163 -99371 5646 3349 162 24 320 305
256,Western Adoulin,173,Nikkhail,255,272,13,718640,718800,0.02,98.06,98.05,90,2,9806,9805,2 9805 9806 11 -2147476224 -2147410653 -16768733 17826055
256,Western Adoulin,175,Orenna,257,272,10,717608,717760,0.13,20.85,98.95,105,13,2085,9895,13 9895 2085 0 -150000 -19000 3999 -20000
256,Western Adoulin,176,Mosil-Nosil,258,272,21,717692,717760,0.13,20.85,98.95,105,13,2085,9895,13 9895 2085 0 -150000 -19000 3999 -20000
256,Western Adoulin,177,Behff Oibbah,259,272,84,728512,728608,40.0,-151.63,-994.23,120,4000,-15163,-99423,4000 -99423 -15163 3072 -174518 -17079 3999 19
256,Western Adoulin,178,Flapano,260,272,12,728936,729104,103.47,0.3,103.48,105,10347,30,10348,10347 10348 30 13 -32038 -99939 -650 60
256,Western Adoulin,180,Fervent Horizon,262,272,16,718784,718800,0.02,98.06,98.05,90,2,9806,9805,2 9805 9806 11 -2147476224 -2147410653 -16768733 17826055
256,Western Adoulin,187,Chanteillie,269,272,122,732008,732124,878.3,-6.51,-760.2,105,87830,-651,-76020,87830 -76020 -651 1539 91900 -77623 96445 -82430
256,Western Adoulin,194,Virsaint,276,272,16,719320,719428,130.38,110.92,-4.04,90,13038,11092,-404,13038 -404 11092 222 -1040896 1886355455 1049346 3736448
256,Western Adoulin,197,Merleg,279,272,53,733432,733588,-500.0,0.3,9.55,105,-50000,30,955,-50000 955 30 40 -112891 -17083 3999 60
256,Western Adoulin,198,Noan,280,272,10,736276,736336,-586.6,3.0,0.0,120,-58660,300,0,-58660 0 300 3072 -110136 1024 119 -1040896
256,Western Adoulin,199,Clautaire,281,272,42,732788,732904,0.45,-180.66,-1125.07,95,45,-18066,-112507,45 -112507 -18066 3999 -50000 -18492 -16800 8127
256,Western Adoulin,203,Tevigogo,285,272,1,732764,732904,0.45,-180.66,-1125.07,95,45,-18066,-112507,45 -112507 -18066 3999 -50000 -18492 -16800 8127
256,Western Adoulin,205,Andrival,287,272,57,722020,722196,0.01,-131.13,245.21,105,1,-13113,24521,1 24521 -13113 1000 -218000 -26100 4000 -97000
256,Western Adoulin,215,Eukalline,297,272,7,728440,728608,40.0,-151.63,-994.23,120,4000,-15163,-99423,4000 -99423 -15163 3072 -174518 -17079 3999 19
256,Western Adoulin,216,Delionna,298,272,31,722928,722992,0.13,-264.05,261.63,120,13,-26405,26163,13 26163 -26405 1000 6989 -40825 0 40
256,Western Adoulin,222,Aindemont,304,272,31,729880,729988,0.02,-240.0,-1000.0,105,2,-24000,-100000,2 -100000 -24000 350 -150000 -20000 3 342
256,Western Adoulin,224,Herchambaut,306,272,1,731948,732124,878.3,-6.51,-760.2,105,87830,-651,-76020,87830 -76020 -651 1539 91900 -77623 96445 -82430
256,Western Adoulin,225,Brenna,307,272,1,736252,736336,-586.6,3.0,0.0,120,-58660,300,0,-58660 0 300 3072 -110136 1024 119 -1040896
256,Western Adoulin,228,Berghent,310,272,102,750852,750932,902.99,-7.51,-324.39,90,90299,-751,-32439,90299 -32439 -751 50 1900544 18686848 2171776 43319296
256,Western Adoulin,230,Eternal Flame,312,272,36,756356,756396,161.04,0.0,-1185.0,110,16104,0,-118500,16104 -118500 0 1857 13901 -120454 -148 3537
256,Western Adoulin,238,Runic Overflow,320,272,11,816916,817068,898.75,-6.49,-620.39,105,89875,-649,-62039,89875 -62039 -649 149 11594 11595 9 11596
256,Western Adoulin,239,Gaddiux,321,272,204,816944,817068,898.75,-6.49,-620.39,105,89875,-649,-62039,89875 -62039 -649 149 11594 11595 9 11596
256,Western Adoulin,252,Zurko-Bazurko,334,272,38,826384,826516,-797.85,0.65,0.09,90,-79785,65,9,-79785 9 65 80 105862 -75690 79139 -51295
256,Western Adoulin,253,Mikolulu,335,272,54,827272,827412,794.09,-1.48,-519.09,90,79409,-148,-51909,79409 -51909 -148 111 199 189 30 83
256,Western Adoulin,297,Nunaarl Bthtrogg,387,272,109,1405860,1406028,157.26,0.0,-1096.15,95,15726,0,-109615,15726 -109615 0 13 13610 -110480 -150 4
257,Eastern Adoulin,20,Maudilyonne,4183,272,1,6176,6332,1.54,29.47,-16.53,105,154,2947,-1653,154 -1653 2947 561 -503040 -491521 1952808959 -266441105
257,Eastern Adoulin,36,Auction Counter,4200,272,1,59800,59972,71.93,2.36,71.92,105,7193,236,7192,7193 7192 236 1536 -4066 -2147476097 -2147408861 32770
257,Eastern Adoulin,37,Auction Counter,4201,272,1,59824,59972,71.93,2.36,71.92,105,7193,236,7192,7193 7192 236 1536 -4066 -2147476097 -2147408861 32770
257,Eastern Adoulin,38,Terianne,4202,272,1,59848,59972,71.93,2.36,71.92,105,7193,236,7192,7193 7192 236 1536 -4066 -2147476097 -2147408861 32770
257,Eastern Adoulin,75,Arciela,4239,272,578,357132,357264,-114.31,0.3,-5.0,120,-11431,30,-500,-11431 -500 30 3545 80 -59894 -17508 -61805
257,Eastern Adoulin,77,Arciela,4241,272,7,358932,358956,0.4,-436.56,-468.02,90,40,-43656,-46802,40 -46802 -43656 0 16 3276800 16785280 58720896
257,Eastern Adoulin,78,Melvien,4242,272,487,358992,359156,-15.0,-157.32,-31.53,120,-1500,-15732,-3153,-1500 -3153 -15732 3208 232 -4271 -13997 -4380
257,Eastern Adoulin,80,Svenja,4244,272,510,360968,361140,-15.0,-98.63,-0.75,120,-1500,-9863,-75,-1500 -75 -9863 1024 3600 -11000 -21000 19
257,Eastern Adoulin,84,Lhe Lhangavo,4248,272,212,365808,365916,27.15,0.13,0.02,105,2715,13,2,2715 2 13 297 -7084 -1500 7216 -10286
257,Eastern Adoulin,86,Flaviria,4250,272,54,367676,367792,8.33,-15.0,-74.94,105,833,-1500,-7494,833 -7494 -1500 60 6298 -9872 30 208
257,Eastern Adoulin,87,Reginald,4251,272,77,368032,368192,-315.89,-5.0,-138.67,120,-31589,-500,-13867,-31589 -13867 -500 740 -30187 -12702 250 2228224
257,Eastern Adoulin,89,Vortimere,4253,272,263,370520,370652,2.6,-15.0,-61.98,120,260,-1500,-6198,260 -6198 -1500 2864 -7899 4799 -16518 69
257,Eastern Adoulin,96,Grennith,4260,272,207,380384,380528,450.0,-401.5,-627.0,105,45000,-40150,-62700,45000 -62700 -40150 2740 169 2228224 -524241 -127107073
257,Eastern Adoulin,112,Door:,4276,272,38,534128,534312,-992.65,-6.49,-477.88,105,-99265,-649,-47788,-99265 -47788 -649 3780 621 15 66 9983
257,Eastern Adoulin,113,Door:,4277,272,15,538284,538388,-0.38,-199.26,-70.48,120,-38,-19926,-7048,-38 -7048 -19926 1338 -22165 30 97 -134114816
257,Eastern Adoulin,114,Audibert,4278,272,22,534236,534312,-992.65,-6.49,-477.88,105,-99265,-649,-47788,-99265 -47788 -649 3780 621 15 66 9983
257,Eastern Adoulin,115,Corpo-Vorpo,4279,272,2,537208,537268,-1075.32,-6.49,195.61,110,-107532,-649,19561,-107532 19561 -649 2743 621 15 9996 9997
257,Eastern Adoulin,116,Erisa,4280,272,125,537704,537752,16.03,0.0,-115.94,120,1603,0,-11594,1603 -11594 0 953 -13002 30 930 -21793
257,Eastern Adoulin,117,Yvermain,4281,272,96,537900,538028,0.62,0.0,-156.01,120,62,0,-15601,62 -15601 0 694 -13547 71 40 -53
257,Eastern Adoulin,118,Kyff,4282,272,46,537976,538028,0.62,0.0,-156.01,120,62,0,-15601,62 -15601 0 694 -13547 71 40 -53
257,Eastern Adoulin,119,Dworvigg,4283,272,63,538316,538388,-0.38,-199.26,-70.48,120,-38,-19926,-7048,-38 -7048 -19926 1338 -22165 30 97 -134114816
257,Eastern Adoulin,122,Nashu,4286,272,316,563056,563160,-198.61,-200.0,680.0,120,-19861,-20000,68000,-19861 68000 -20000 1023 5 -62000 222 -134114816
257,Eastern Adoulin,123,Ari-Barali,4287,272,49,563412,563452,-0.07,0.0,-240.17,120,-7,0,-24017,-7 -24017 0 3500 60 2753 40 12
257,Eastern Adoulin,124,Othellius,4288,272,19,563636,563800,-988.89,-6.49,-502.28,105,-98889,-649,-50228,-98889 -50228 -649 25 -106646 -50237 -650 30
257,Eastern Adoulin,125,Erfimia,4289,272,157,563664,563800,-988.89,-6.49,-502.28,105,-98889,-649,-50228,-98889 -50228 -649 25 -106646 -50237 -650 30
257,Eastern Adoulin,126,Reepi-Molpi,4290,272,44,563768,563800,-988.89,-6.49,-502.28,105,-98889,-649,-50228,-98889 -50228 -649 25 -106646 -50237 -650 30
257,Eastern Adoulin,130,Finnigor,4294,272,4,629800,629856,104.2,0.5,104.21,90,10420,50,10421,10420 10421 50 150 -1029632 -491521 -266436609 1870659583
257,Eastern Adoulin,137,Huss,4301,272,7,563864,563936,167.43,-34.47,-417.5,90,16743,-3447,-41750,16743 -41750 -3447 13 -54000 0 -66131 -8743
257,Eastern Adoulin,141,Alphonserme,4305,272,20,694192,694324,-358.16,-1.48,-225.67,120,-35816,-148,-22567,-35816 -22567 -148 850 -46848 -13794 -74 400
257,Eastern Adoulin,145,Garembert,4309,272,9,565372,565424,-1.48,41.45,-818.47,90,-148,4145,-81847,-148 -81847 4145 0 73 -1040896 1886355455 -125829018
257,Eastern Adoulin,146,Eppel-Treppel,4310,272,11,569212,569280,92.63,41.45,-818.47,90,9263,4145,-81847,9263 -81847 4145 190 -1040896 1886355455 -125829018 -125829121
257,Eastern Adoulin,149,Risen Hackles,4313,272,11,568008,568148,83.46,41.45,-818.47,90,8346,4145,-81847,8346 -81847 4145 281 -1040896 1886355455 -125829018 -125829121
257,Eastern Adoulin,150,Addled Fetters,4314,272,11,574908,574956,0.4,102.85,-814.86,105,40,10285,-81486,40 -81486 10285 0 -81847 4145 92 -1040896
257,Eastern Adoulin,154,Jampiaire,4318,272,34,694180,694324,-358.16,-1.48,-225.67,120,-35816,-148,-22567,-35816 -22567 -148 850 -46848 -13794 -74 400
257,Eastern Adoulin,155,Stavalian,4319,272,27,565700,565772,0.02,104.56,104.55,90,2,10456,10455,2 10455 10456 103 -2147476224 -2147410653 -1845485277 -2047
257,Eastern Adoulin,156,Bernegeois,4320,272,20,694168,694324,-358.16,-1.48,-225.67,120,-35816,-148,-22567,-35816 -22567 -148 850 -46848 -13794 -74 400
257,Eastern Adoulin,158,Melvort,4322,272,1,574824,574956,0.4,102.85,-814.86,105,40,10285,-81486,40 -81486 10285 0 -81847 4145 92 -1040896
257,Eastern Adoulin,161,Erminold,4325,272,14,577480,577656,839.59,-401.5,-906.37,90,83959,-40150,-90637,83959 -90637 -40150 198 -1040896 1886355455 -125829018 -125829121
257,Eastern Adoulin,162,Glowing Hearth,4326,272,34,568844,568896,-430.7,-1.48,536.21,105,-43070,-148,53621,-43070 53621 -148 0 10481 10484 200 1
257,Eastern Adoulin,166,Chumli-Mojumli,4330,272,30,577564,577656,839.59,-401.5,-906.37,90,83959,-40150,-90637,83959 -90637 -40150 198 -1040896 1886355455 -125829018 -125829121
257,Eastern Adoulin,182,Gregoirellaud,4346,272,33,616412,616476,-15.26,0.0,-69.87,120,-1526,0,-6987,-1526 -6987 0 969 13 -1678 -8325 -1001
257,Eastern Adoulin,183,Hemborok,4347,272,40,616672,616748,16.12,0.0,-95.95,120,1612,0,-9595,1612 -9595 0 1317 -1099 2638 113 -2147457536
257,Eastern Adoulin,184,Obelailai,4348,272,32,616892,616960,15.98,-0.03,-168.47,120,1598,-3,-16847,1598 -16847 -3 3003 13 636 -15824 0
257,Eastern Adoulin,185,Lionardois,4349,272,13,617220,617280,0.29,-13.93,-20.92,90,29,-1393,-2092,29 -2092 -1393 0 140 -2147457536 2147483640 2147483640
257,Eastern Adoulin,195,Estelle,4359,272,1,726596,726756,114.95,114.96,2.01,105,11495,11496,201,11495 201 11496 567 -1029632 -491521 1867775 -260673664
257,Eastern Adoulin,196,Estienneux,4360,272,78,727384,727468,0.13,41.97,-22.03,105,13,4197,-2203,13 -2203 4197 0 -2021 2138 61 -422
257,Eastern Adoulin,197,???,4361,272,17,728052,728180,-59.03,-1.48,-390.41,105,-5903,-148,-39041,-5903 -39041 -148 10 -18085 -46717 0 -21435
257,Eastern Adoulin,199,Margret,4363,272,48,728108,728180,-59.03,-1.48,-390.41,105,-5903,-148,-39041,-5903 -39041 -148 10 -18085 -46717 0 -21435
257,Eastern Adoulin,200,???,4364,272,5,727340,727468,0.13,41.97,-22.03,105,13,4197,-2203,13 -2203 4197 0 -2021 2138 61 -422
257,Eastern Adoulin,207,Lola,4371,272,13,729480,729632,0.13,-89.84,-639.2,105,13,-8984,-63920,13 -63920 -8984 0 -59179 -7296 -148 30
257,Eastern Adoulin,208,???,4372,272,12,729608,729632,0.13,-89.84,-639.2,105,13,-8984,-63920,13 -63920 -8984 0 -59179 -7296 -148 30
257,Eastern Adoulin,234,Lola,4398,272,131,694156,694324,-358.16,-1.48,-225.67,120,-35816,-148,-22567,-35816 -22567 -148 850 -46848 -13794 -74 400
257,Eastern Adoulin,237,Bheva Grantih,4401,272,1,937808,937948,63.99,0.6,2.0,105,6399,60,200,6399 200 60 551 -503040 -491521 1952808959 -266441105
257,Eastern Adoulin,297,Magh Bihu,4461,272,49,993500,993612,-417.26,0.0,568.0,105,-41726,0,56800,-41726 56800 0 13 -42946 56629 -28153 57167
257,Eastern Adoulin,298,Dazbog,4462,272,32,993984,994088,-311.96,-1.48,539.46,90,-31196,-148,53946,-31196 53946 -148 286 -513024 -491521 1886617599 1392521520
258,Rala Waterways,170,Adrienaure,8477,272,1,41700,41840,63.99,0.6,2.0,105,6399,60,200,6399 200 60 551 -503040 -491521 1952808959 -266441105
258,Rala Waterways,173,Alluring Plant,8480,272,1,43332,43464,79.43,0.6,0.9,90,7943,60,90,7943 90 60 201 -321529 -309265 3846 -318607
258,Rala Waterways,178,Aristide,8485,272,74,56656,56760,-57.62,0.9,0.07,90,-5762,90,7,-5762 7 90 39 -123013 -364074 -5765 128
258,Rala Waterways,183,Zenngar,8490,272,58,57672,57752,-10.0,1.31,0.96,90,-1000,131,96,-1000 96 131 235 70 -134114816 8388607 -523886
258,Rala Waterways,204,Chalvava,8512,272,401,63852,63972,81.12,81.13,75.89,90,8112,8113,7589,8112 7589 8113 40 -303140 -321878 -1000 -321066
258,Rala Waterways,205,Faomahd,8513,272,1,64776,64840,81.2,81.21,-11.24,90,8120,8121,-1124,8120 -1124 8121 145 -1040896 1886355455 -125829018 -125829121
258,Rala Waterways,209,Obolt,8517,272,1,65396,65524,0.09,81.32,81.31,90,9,8132,8131,9 8131 8132 40 -304139 -320541 -1000 -302692
258,Rala Waterways,212,Soltargan,8520,272,30,65480,65524,0.09,81.32,81.31,90,9,8132,8131,9 8131 8132 40 -304139 -320541 -1000 -302692
259,Rala Waterways [U],236,Exit:Coliseum,12532,272,1,19784,19804,73.3,0.0,0.01,90,7330,0,1,7330 1 0 43 -2147474432 -2147319807 268436005 419463170
260,Yahse Hunting Grounds,491,Javolio,16937,272,4,79980,80096,-111.49,18.3,40.0,90,-11149,1830,4000,-11149 4000 1830 19 360562 -10848 4036 421132
260,Yahse Hunting Grounds,492,Castoff Point,16938,272,1,80024,80096,-111.49,18.3,40.0,90,-11149,1830,4000,-11149 4000 1830 19 360562 -10848 4036 421132
261,Ceizak Battlegrounds,445,Arciela,20985,272,1137,5800,5984,1469.8,-20.81,-428.5,95,146980,-2081,-42850,146980 -42850 -2081 473 146310 -69242 563 3527
261,Ceizak Battlegrounds,454,Lhe Lhangavo,20994,272,107,62068,62096,0.13,-381.88,-1664.51,95,13,-38188,-166451,13 -166451 -38188 0 30 -166535 -41944 54
261,Ceizak Battlegrounds,455,Teodor,20995,272,92,62184,62324,32.68,32.73,32.66,105,3268,3273,3266,3268 3266 3273 13 -27696 -95854 -673 30
261,Ceizak Battlegrounds,461,Dummy,21001,272,1,65816,65848,-311.67,5.2,-589.53,105,-31167,520,-58953,-31167 -58953 520 4039 651 7803 3395 186
261,Ceizak Battlegrounds,477,Bilp,21017,272,15,161720,161832,-410.3,0.3,0.0,105,-41030,30,0,-41030 0 30 862 45 -134114816 8388607 528482354
261,Ceizak Battlegrounds,478,Eamonn,21018,272,24,161800,161832,-410.3,0.3,0.0,105,-41030,30,0,-41030 0 30 862 45 -134114816 8388607 528482354
261,Ceizak Battlegrounds,479,Earthen Mound,21019,272,1,159304,159336,-1637.08,0.48,-353.22,110,-163708,48,-35322,-163708 -35322 48 1533 -169019 -40529 2013 -160676
262,Foret de Hennetiel,458,???,25108,272,1,50664,50696,72.3,72.31,0.0,90,7230,7231,0,7230 0 7231 200 -100000 -350000 -226 1024
262,Foret de Hennetiel,459,???,25109,272,1,52664,52684,0.01,0.0,72.31,90,1,0,7231,1 7231 0 200 -180000 -250000 -222 3072
262,Foret de Hennetiel,477,???,25127,272,1,11176,11220,28.11,28.15,76.52,90,2811,2815,7652,2811 7652 2815 122 -263568896 -125829121 1870659583 -3978
262,Foret de Hennetiel,488,Castoff Point,25138,272,4,103076,103192,-100.0,-2.56,600.0,105,-10000,-256,60000,-10000 60000 -256 3 20000 -70000 -224 1024
262,Foret de Hennetiel,494,Ukhu Sichahha,25144,272,1,103032,103192,-100.0,-2.56,600.0,105,-10000,-256,60000,-10000 60000 -256 3 20000 -70000 -224 1024
262,Foret de Hennetiel,544,Borghest,25198,272,98,184287,184355,0.0,5.12,212.48,100,0,512,21248,0 21248 512 768 28160 -256 1279 1280
262,Foret de Hennetiel,546,Jaureche,25200,272,39,184271,184355,0.0,5.12,212.48,100,0,512,21248,0 21248 512 768 28160 -256 1279 1280
263,Yorcia Weald,457,???,29235,272,1,43792,43824,72.3,72.31,0.0,90,7230,7231,0,7230 0 7231 200 -452182 -100272 510 -2520
263,Yorcia Weald,458,???,29236,272,1,45520,45540,0.01,0.0,72.31,90,1,0,7231,1 7231 0 200 -419786 -69140 464 -1455
263,Yorcia Weald,475,Borghest,29253,272,35,125436,125612,-618.04,31.02,-1081.59,95,-61804,3102,-108159,-61804 -108159 3102 30 -61092 -108925 3060 -60793
263,Yorcia Weald,476,Erfimia,29254,272,372,125508,125612,-618.04,31.02,-1081.59,95,-61804,3102,-108159,-61804 -108159 3102 30 -61092 -108925 3060 -60793
