zone_id,zone_name,entity_id,npc_name,title,status,source_url,reviewed_on,notes
239,Windurst Walls,17756388,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
239,Windurst Walls,17756469,Greeter Moogle,,pending,,,
239,Windurst Walls,17756498,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
239,Windurst Walls,17756499,Enigmatic Footprints #1,,pending,,,
239,Windurst Walls,17756500,Enigmatic Footprints #2,,pending,,,
239,Windurst Walls,17756508,A.M.A.N. Liaison,,pending,,,
239,Windurst Walls,17756509,Linkshell Concierge,,pending,,,
239,Windurst Walls,17756510,Chat Manual,,pending,,,
239,Windurst Walls,17756511,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
239,Windurst Walls,17756512,Tales' Beginning,,pending,,,
239,Windurst Walls,17756513,Ancestry Moogle,,pending,,,
240,Port Windurst,17760258,warp01,,pending,,,
240,Port Windurst,17760259,warp02,,pending,,,
240,Port Windurst,17760260,warp03,,pending,,,
240,Port Windurst,17760261,warp04,,pending,,,
240,Port Windurst,17760262,warp05,,pending,,,
240,Port Windurst,17760263,warp06,,pending,,,
240,Port Windurst,17760264,warp07,,pending,,,
240,Port Windurst,17760269,Janshura-Rashura,,pending,,,
240,Port Windurst,17760270,Puo Rhen,,pending,,,
240,Port Windurst,17760271,Ten of Clubs,,pending,,,
240,Port Windurst,17760272,Nine of Clubs,,pending,,,
240,Port Windurst,17760273,Hakkuru-Rinkuru,,pending,,,
240,Port Windurst,17760274,Kuroido-Moido,,pending,,,
240,Port Windurst,17760275,Maabu-Sonbu,,pending,,,
240,Port Windurst,17760276,Kunchichi,,pending,,,
240,Port Windurst,17760277,Mojo-Pojo,,pending,,,
240,Port Windurst,17760278,Yaman-Hachuman,,pending,,,
240,Port Windurst,17760279,Goltata,,pending,,,
240,Port Windurst,17760280,Ohruru,,pending,,,
240,Port Windurst,17760284,Satata,,pending,,,
240,Port Windurst,17760285,Noragu-Meragu,,pending,,,
240,Port Windurst,17760286,Rachuchu,,pending,,,
240,Port Windurst,17760287,Yuhito-Kubhito,,pending,,,
240,Port Windurst,17760288,Blank Card,,pending,,,
240,Port Windurst,17760289,Blank Card,,pending,,,
240,Port Windurst,17760290,Blank Card,,pending,,,
240,Port Windurst,17760291,Blank Card,,pending,,,
240,Port Windurst,17760292,Blank Card,,pending,,,
240,Port Windurst,17760293,Blank Card,,pending,,,
240,Port Windurst,17760294,Blank Card,,pending,,,
240,Port Windurst,17760295,Blank Card,,pending,,,
240,Port Windurst,17760296,Blank Card,,pending,,,
240,Port Windurst,17760297,Melek,,pending,,,
240,Port Windurst,17760298,Gold Skull,,pending,,,
240,Port Windurst,17760299,Ada,,pending,,,
240,Port Windurst,17760300,Josef,,pending,,,
240,Port Windurst,17760301,Calixte,,pending,,,
240,Port Windurst,17760302,Thubu Parohren,,pending,,,
240,Port Windurst,17760303,Panja-Nanja,,pending,,,
240,Port Windurst,17760304,Erabu-Fumulubu,,pending,,,
240,Port Windurst,17760305,Degong,,pending,,,
240,Port Windurst,17760306,Babubu,,pending,,,
240,Port Windurst,17760307,Mhe Quryobhi,,pending,,,
240,Port Windurst,17760308,Tokaka,,pending,,,
240,Port Windurst,17760309,Chipmy-Popmy,,pending,,,
240,Port Windurst,17760310,Pattel-Bacchel,,pending,,,
240,Port Windurst,17760311,Kususu,,pending,,,
240,Port Windurst,17760312,Aroro,,pending,,,
240,Port Windurst,17760313,Hohbiba-Mubiba,,pending,,,
240,Port Windurst,17760314,Taniko-Maniko,,pending,,,
240,Port Windurst,17760315,Guruna-Maguruna,,pending,,,
240,Port Windurst,17760316,Kumama,,pending,,,
240,Port Windurst,17760317,Posso Ruhbini,,pending,,,
240,Port Windurst,17760318,Sheia Pohrichamaha,,pending,,,
240,Port Windurst,17760319,Zoreen,,pending,,,
240,Port Windurst,17760320,Alizabe,,pending,,,
240,Port Windurst,17760321,Mhoji Roccoruh,,pending,,,
240,Port Windurst,17760322,Eki Kamalabi,,pending,,,
240,Port Windurst,17760323,Khel Pahlhama,,pending,,,
240,Port Windurst,17760324,Rishi,,pending,,,
240,Port Windurst,17760325,Josefina,,pending,,,
240,Port Windurst,17760326,Newlyn,,pending,,,
240,Port Windurst,17760327,Aigneis,,pending,,,
240,Port Windurst,17760328,Kameel,,pending,,,
240,Port Windurst,17760329,Martin,,pending,,,
240,Port Windurst,17760330,Seburoa-Mabilua,,pending,,,
240,Port Windurst,17760331,Wau Kaatapoh,,pending,,,
240,Port Windurst,17760332,Honorio,,pending,,,
240,Port Windurst,17760333,Breanainn,,pending,,,
240,Port Windurst,17760336,Peepikiki,,pending,,,
240,Port Windurst,17760337,Uli Pehkowa,,pending,,,
240,Port Windurst,17760338,Kohlo-Lakolo,,pending,,,
240,Port Windurst,17760339,Papo-Hopo,,pending,,,
240,Port Windurst,17760340,Gomada-Vulmada,,pending,,,
240,Port Windurst,17760341,Pichichi,,pending,,,
240,Port Windurst,17760342,Yafa Yaa,,pending,,,
240,Port Windurst,17760343,Pyo Nzon,,pending,,,
240,Port Windurst,17760344,Shanruru,,pending,,,
240,Port Windurst,17760350,Paytah,,pending,,,
240,Port Windurst,17760351,Odilia,,pending,,,
240,Port Windurst,17760352,Machichi,,pending,,,
240,Port Windurst,17760353,Yapam-Alpam,,pending,,,
240,Port Windurst,17760354,Enjojo,,pending,,,
240,Port Windurst,17760355,Wanja-Daruja,,pending,,,
240,Port Windurst,17760356,Mosusu,,pending,,,
240,Port Windurst,17760357,Pateruru,,pending,,,
240,Port Windurst,17760358,Paruru,,pending,,,
240,Port Windurst,17760359,Skopopo,,pending,,,
240,Port Windurst,17760360,Remesasa,,pending,,,
240,Port Windurst,17760361,Reiso-Haroiso,,pending,,,
240,Port Windurst,17760362,Teruga-Boruga,,pending,,,
240,Port Windurst,17760363,Deeto-Yaato,,pending,,,
240,Port Windurst,17760364,Opabibi,,pending,,,
240,Port Windurst,17760365,Yujuju,,pending,,,
240,Port Windurst,17760366,Nbeh Dimehbariga,,pending,,,
240,Port Windurst,17760367,Snha Migashniohra,,pending,,,
240,Port Windurst,17760368,Hepo Pinulpe,,pending,,,
240,Port Windurst,17760369,Mov Lingyoh,,pending,,,
240,Port Windurst,17760370,Mefa Euron,,pending,,,
240,Port Windurst,17760371,Tun Habyryu,,pending,,,
240,Port Windurst,17760372,Eugie,,pending,,,
240,Port Windurst,17760373,Chakwaina,,pending,,,
240,Port Windurst,17760374,Griffyth,,pending,,,
240,Port Windurst,17760375,Sugn,,pending,,,
240,Port Windurst,17760376,Baladanzo,,pending,,,
240,Port Windurst,17760377,Diegai,,pending,,,
240,Port Windurst,17760378,Wynne,,pending,,,
240,Port Windurst,17760379,Sigismund,,pending,,,
240,Port Windurst,17760380,Tohopka,,pending,,,
240,Port Windurst,17760381,Pankii-Mankii,,pending,,,
240,Port Windurst,17760382,Tujaja,,pending,,,
240,Port Windurst,17760383,Jolwa-Moowa,,pending,,,
240,Port Windurst,17760384,Chapa-Cha,,pending,,,
240,Port Windurst,17760385,Pakku-Shakku,,pending,,,
240,Port Windurst,17760386,Ochacha,,pending,,,
240,Port Windurst,17760387,Choyi Totlihpa,,pending,,,
240,Port Windurst,17760388,Eight of Clubs,,pending,,,
240,Port Windurst,17760389,Five of Clubs,,pending,,,
240,Port Windurst,17760390,Four of Clubs,,pending,,,
240,Port Windurst,17760391,Seven of Clubs,,pending,,,
240,Port Windurst,17760392,Six of Clubs,,pending,,,
240,Port Windurst,17760393,Three of Clubs,,pending,,,
240,Port Windurst,17760394,Jack of Clubs,,pending,,,
240,Port Windurst,17760395,Boronene,,pending,,,
240,Port Windurst,17760396,Home Point #1,,pending,,,
240,Port Windurst,17760397,Home Point #2,,pending,,,
240,Port Windurst,17760398,Home Point #3,,pending,,,
240,Port Windurst,17760401,Eya Bhithroh,,pending,,,
240,Port Windurst,17760402,Machu-Kuchu,,pending,,,
240,Port Windurst,17760403,"Milma-Hapilma, W.W.",,pending,,,
240,Port Windurst,17760404,Ryan,,pending,,,
240,Port Windurst,17760405,Drozga,,pending,,,
240,Port Windurst,17760421,"Sachetan, I.M.",,pending,,,
240,Port Windurst,17760435,Lebondur,,pending,,,
240,Port Windurst,17760436,Sattsuh Ahkanpari,,pending,,,
240,Port Windurst,17760437,Tonule,,pending,,,
240,Port Windurst,17760438,Kucha Malkobhi,,pending,,,
240,Port Windurst,17760439,Rottata,,pending,,,
240,Port Windurst,17760440,Pherchabalet,,pending,,,
240,Port Windurst,17760441,Dehn Harzhapan,,pending,,,
240,Port Windurst,17760442,Pygmalion,,pending,,,
240,Port Windurst,17760444,Fennella,,pending,,,
240,Port Windurst,17760449,Laughing Lizard,,pending,,,
240,Port Windurst,17760454,Dealer Moogle,,pending,,,
240,Port Windurst,17760455,Dealer Moogle,,pending,,,
240,Port Windurst,17760456,Hunt Registry,,pending,,,
240,Port Windurst,17760457,Synergy Engineer,,pending,,,
240,Port Windurst,17760458,Synergy Engineer,,pending,,,
240,Port Windurst,17760459,Synergy Furnace,,pending,,,
240,Port Windurst,17760460,Synergy Furnace,,pending,,,
240,Port Windurst,17760461,Synergy Furnace,,pending,,,
240,Port Windurst,17760462,Synergy Furnace,,pending,,,
240,Port Windurst,17760463,Synergy Enthusiast,,pending,,,
240,Port Windurst,17760464,Fabricius,,pending,,,
240,Port Windurst,17760465,Willis,,pending,,,
240,Port Windurst,17760466,Porter Moogle,,pending,,,
240,Port Windurst,17760468,Voidwatch Purveyor,,pending,,,
240,Port Windurst,17760505,Suspicious Tarutaru,,pending,,,
240,Port Windurst,17760506,Odyssean Passage,,pending,,,
240,Port Windurst,17760507,Mimble-Pimble,,pending,,,
240,Port Windurst,17760509,Mog Dinghy,,pending,,,
240,Port Windurst,17760510,Skipper Moogle,,pending,,,
240,Port Windurst,17760513,Survival Guide,,pending,,,
240,Port Windurst,17760537,Curio Vendor Moogle,,pending,,,
240,Port Windurst,17760542,A.M.A.N. Liaison,,pending,,,
240,Port Windurst,17760543,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
240,Port Windurst,17760544,Tales' Beginning,,pending,,,
241,Windurst Woods,17764354,warp01,,pending,,,
241,Windurst Woods,17764355,warp02,,pending,,,
241,Windurst Woods,17764356,warp03,,pending,,,
241,Windurst Woods,17764357,warp04,,pending,,,
241,Windurst Woods,17764358,warp05,,pending,,,
241,Windurst Woods,17764359,warp06,,pending,,,
241,Windurst Woods,17764360,warp07,,pending,,,
241,Windurst Woods,17764361,warp08,,pending,,,
241,Windurst Woods,17764362,warp09,,pending,,,
241,Windurst Woods,17764368,Rakoh Buuma,,pending,,,
241,Windurst Woods,17764369,Tih Pikeh,,pending,,,
241,Windurst Woods,17764370,Sola Jaab,,pending,,,
241,Windurst Woods,17764371,Miiri-Wohri,,pending,,,
241,Windurst Woods,17764372,Apururu,,pending,,,
241,Windurst Woods,17764373,Boizo-Naizo,,pending,,,
241,Windurst Woods,17764374,Kopuro-Popuro,,pending,,,
241,Windurst Woods,17764375,Kororo,,pending,,,
241,Windurst Woods,17764379,Spare Zero,,pending,,,
241,Windurst Woods,17764380,Spare One,,pending,,,
241,Windurst Woods,17764381,Spare Two,,pending,,,
241,Windurst Woods,17764382,Spare Three,,pending,,,
241,Windurst Woods,17764383,Spare Four,,pending,,,
241,Windurst Woods,17764384,Spare Five,,pending,,,
241,Windurst Woods,17764385,Six of Spades,,pending,,,
241,Windurst Woods,17764386,Blank Card,,pending,,,
241,Windurst Woods,17764387,Blank Card,,pending,,,
241,Windurst Woods,17764388,Blank Card,,pending,,,
241,Windurst Woods,17764389,Mourices,,pending,,,
241,Windurst Woods,17764390,Catalia,,pending,,,
241,Windurst Woods,17764391,Forine,,pending,,,
241,Windurst Woods,17764392,Erpolant,,pending,,,
241,Windurst Woods,17764393,Ponono,,pending,,,
241,Windurst Woods,17764394,Terude-Harude,,pending,,,
241,Windurst Woods,17764395,Anillah,,pending,,,
241,Windurst Woods,17764396,Nikkoko,,pending,,,
241,Windurst Woods,17764397,Etsatsa,,pending,,,
241,Windurst Woods,17764398,Sorutoto,,pending,,,
241,Windurst Woods,17764399,Sunakku-Matakku,,pending,,,
241,Windurst Woods,17764400,Meriri,,pending,,,
241,Windurst Woods,17764401,Kuzah Hpirohpon,,pending,,,
241,Windurst Woods,17764402,Peshi Yohnts,,pending,,,
241,Windurst Woods,17764403,Lih Pituu,,pending,,,
241,Windurst Woods,17764404,Ronana,,pending,,,
241,Windurst Woods,17764405,Kyaa Taali,,pending,,,
241,Windurst Woods,17764406,Shih Tayuun,,pending,,,
241,Windurst Woods,17764407,Retto-Marutto,,pending,,,
241,Windurst Woods,17764408,Aja-Panja,,pending,,,
241,Windurst Woods,17764409,Orlaine,,pending,,,
241,Windurst Woods,17764410,Sariale,,pending,,,
241,Windurst Woods,17764411,Amimi,,pending,,,
241,Windurst Woods,17764412,Kuoh Rhel,,pending,,,
241,Windurst Woods,17764413,Matata,,pending,,,
241,Windurst Woods,17764414,Chocobo,,pending,,,
241,Windurst Woods,17764415,Chocobo,,pending,,,
241,Windurst Woods,17764416,Chocobo,,pending,,,
241,Windurst Woods,17764417,Chocobo,,pending,,,
241,Windurst Woods,17764418,Chocobo,,pending,,,
241,Windurst Woods,17764419,Pulonono,,pending,,,
241,Windurst Woods,17764441,Kiria-Romaria,,pending,,,
241,Windurst Woods,17764443,Shaty-Monty,,pending,,,
241,Windurst Woods,17764444,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
241,Windurst Woods,17764445,Hae Jakkya,,pending,,,
241,Windurst Woods,17764446,An Polaali,,pending,,,
241,Windurst Woods,17764447,An Shanaa,,pending,,,
241,Windurst Woods,17764448,Pew Sahbaraef,,pending,,,
241,Windurst Woods,17764449,Ju Kamja,,pending,,,
241,Windurst Woods,17764450,Auction Counter,,pending,,,
241,Windurst Woods,17764451,Auction Counter,,pending,,,
241,Windurst Woods,17764452,Auction Counter,,pending,,,
241,Windurst Woods,17764453,Auction Counter,,pending,,,
241,Windurst Woods,17764454,Quesse,,pending,,,
241,Windurst Woods,17764455,Mono Nchaa,,pending,,,
241,Windurst Woods,17764456,Manyny,,pending,,,
241,Windurst Woods,17764457,Roberta,,pending,,,
241,Windurst Woods,17764458,Tapoh Lihzeh,,pending,,,
241,Windurst Woods,17764459,Wije Tiren,,pending,,,
241,Windurst Woods,17764460,Nya Labiccio,,pending,,,
241,Windurst Woods,17764461,Bin Stejihna,,pending,,,
241,Windurst Woods,17764462,Taraihi-Perunhi,,pending,,,
241,Windurst Woods,17764463,Pehki Machumaht,,pending,,,
241,Windurst Woods,17764464,Nhobi Zalkia,,pending,,,
241,Windurst Woods,17764465,Millerovieunet,,pending,,,
241,Windurst Woods,17764466,Nanaa Mihgo,,pending,,,
241,Windurst Woods,17764467,Bopa Greso,,pending,,,
241,Windurst Woods,17764468,Cha Lebagta,,pending,,,
241,Windurst Woods,17764470,Perih Vashai,,pending,,,
241,Windurst Woods,17764471,Muhk Johldy,,pending,,,
241,Windurst Woods,17764472,Kapeh Myohrye,,pending,,,
241,Windurst Woods,17764473,Hohl Nhaesin,,pending,,,
241,Windurst Woods,17764474,Otte Burhiyu,,pending,,,
241,Windurst Woods,17764475,Baha Mannohl,,pending,,,
241,Windurst Woods,17764476,Phuz Mannohl,,pending,,,
241,Windurst Woods,17764480,Illu Bohjaa,,pending,,,
241,Windurst Woods,17764481,Dhahih,,pending,,,
241,Windurst Woods,17764482,Dhakih,,pending,,,
241,Windurst Woods,17764483,Dhahah,,pending,,,
241,Windurst Woods,17764484,Dhakoh,,pending,,,
241,Windurst Woods,17764485,Sunana,,pending,,,
241,Windurst Woods,17764486,Hakaru-Marikaru,,pending,,,
241,Windurst Woods,17764487,Orahi-Karapahi,,pending,,,
241,Windurst Woods,17764488,Kototo,,pending,,,
241,Windurst Woods,17764489,Umumu,,pending,,,
241,Windurst Woods,17764490,Tosh Hohnay,,pending,,,
241,Windurst Woods,17764491,Phub Bayzarahn,,pending,,,
241,Windurst Woods,17764492,Seno Zarhin,,pending,,,
241,Windurst Woods,17764493,Cocchi Ryojhbon,,pending,,,
241,Windurst Woods,17764494,Iya Rihyo,,pending,,,
241,Windurst Woods,17764495,Mheca Khetashipah,,pending,,,
241,Windurst Woods,17764496,Dazi Nosuk,,pending,,,
241,Windurst Woods,17764497,Chihpi Kapirapehro,,pending,,,
241,Windurst Woods,17764498,Etsa Rhuyuli,,pending,,,
241,Windurst Woods,17764499,Kohpe Takhabio,,pending,,,
241,Windurst Woods,17764500,Patsaa Maehoc,,pending,,,
241,Windurst Woods,17764501,Kuu Lohro,,pending,,,
241,Windurst Woods,17764502,Mul Betreh,,pending,,,
241,Windurst Woods,17764503,Tico Karimakiba,,pending,,,
241,Windurst Woods,17764504,Varun,,pending,,,
241,Windurst Woods,17764505,Femardaque,,pending,,,
241,Windurst Woods,17764506,Hlif,,pending,,,
241,Windurst Woods,17764507,Edmondo,,pending,,,
241,Windurst Woods,17764508,Mahoh Mahborogho,,pending,,,
241,Windurst Woods,17764509,Meh Kotomaihro,,pending,,,
241,Windurst Woods,17764510,Cayu Pensharhumi,,pending,,,
241,Windurst Woods,17764511,Ki Volep,,pending,,,
241,Windurst Woods,17764512,Dhiz Tomehrih,,pending,,,
241,Windurst Woods,17764513,Khomi Tibariah,,pending,,,
241,Windurst Woods,17764514,Hayah Dahbalesahma,,pending,,,
241,Windurst Woods,17764515,Mocchi Katsartbih,,pending,,,
241,Windurst Woods,17764516,Ten of Spades,,pending,,,
241,Windurst Woods,17764517,Nine of Spades,,pending,,,
241,Windurst Woods,17764518,Eight of Spades,,pending,,,
241,Windurst Woods,17764519,Seven of Spades,,pending,,,
241,Windurst Woods,17764520,Four of Spades,,pending,,,
241,Windurst Woods,17764521,Three of Spades,,pending,,,
241,Windurst Woods,17764522,Two of Spades,,pending,,,
241,Windurst Woods,17764523,Jack of Spades,,pending,,,
241,Windurst Woods,17764524,Uuroro,,pending,,,
241,Windurst Woods,17764530,Abby Jalunshi,,pending,,,
241,Windurst Woods,17764531,Soni-Muni,,pending,,,
241,Windurst Woods,17764532,Gottah Maporushanoh,,pending,,,
241,Windurst Woods,17764533,Gioh Ajihri,,pending,,,
241,Windurst Woods,17764534,Wani Casdohry,,pending,,,
241,Windurst Woods,17764536,Home Point #1,,pending,,,
241,Windurst Woods,17764537,Home Point #2,,pending,,,
241,Windurst Woods,17764538,Home Point #3,,pending,,,
241,Windurst Woods,17764539,Home Point #4,,pending,,,
241,Windurst Woods,17764540,Home Point #5,,pending,,,
241,Windurst Woods,17764541,Mushuhi-Metahi,,pending,,,
241,Windurst Woods,17764542,Pattsu-Yabittsu,,pending,,,
241,Windurst Woods,17764543,"Harara, W.W.",,pending,,,
241,Windurst Woods,17764561,"Panoquieur, T.K.",,pending,,,
241,Windurst Woods,17764572,Palyalya,,pending,,,
241,Windurst Woods,17764576,Gate of Darkness,,pending,,,
241,Windurst Woods,17764580,Bozack,,pending,,,
241,Windurst Woods,17764583,Samigo-Pormigo,,pending,,,
241,Windurst Woods,17764584,Hauh Colphioh,,pending,,,
241,Windurst Woods,17764585,Kopua-Mobua A.M.A.N.,,pending,,,
241,Windurst Woods,17764589,Tesch Garanjy,,pending,,,
241,Windurst Woods,17764590,Istvan,,pending,,,
241,Windurst Woods,17764591,Ibwam,,pending,,,
241,Windurst Woods,17764593,Bwi Kaghonsa,,pending,,,
241,Windurst Woods,17764594,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
241,Windurst Woods,17764595,Toppi-Meppi,,pending,,,
241,Windurst Woods,17764597,Game Table,,pending,,,
241,Windurst Woods,17764598,Gate: Chocobo Circuit,,pending,,,
241,Windurst Woods,17764599,Zahsa Syalmhaia,,pending,,,
241,Windurst Woods,17764600,Selele,,pending,,,
241,Windurst Woods,17764601,Artisan Moogle,,pending,,,
241,Windurst Woods,17764602,Voidwatch Purveyor,,pending,,,
241,Windurst Woods,17764603,Fhelm Jobeizat,,pending,,,
241,Windurst Woods,17764605,A.M.A.N. Reclaimer,,pending,,,
241,Windurst Woods,17764606,Funtrox,,pending,,,
241,Windurst Woods,17764607,Treasure Coffer,,pending,,,
241,Windurst Woods,17764608,Teldro-Kesdrodo,,pending,,,
241,Windurst Woods,17764609,Yonolala,,pending,,,
241,Windurst Woods,17764616,Sevah Kummekihn,,pending,,,
241,Windurst Woods,17764695,Moogle,,pending,,,
241,Windurst Woods,17764794,Wetata,,pending,,,
241,Windurst Woods,17764795,Mystic Retriever,,pending,,,
241,Windurst Woods,17764824,Ephemeral Moogle,,pending,,,
241,Windurst Woods,17764825,Ephemeral Moogle,,pending,,,
241,Windurst Woods,17764826,Julissois,,pending,,,
241,Windurst Woods,17764827,Tergil,,pending,,,
241,Windurst Woods,17764828,A.M.A.N. Validator,,pending,,,
241,Windurst Woods,17764830,A.M.A.N. Liaison,,pending,,,
241,Windurst Woods,17764831,Repairer Moogle,,pending,,,
241,Windurst Woods,17764832,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
241,Windurst Woods,17764833,Tales' Beginning,,pending,,,
242,Heavens Tower,17768450,warp01,,pending,,,
242,Heavens Tower,17768451,warp02,,pending,,,
242,Heavens Tower,17768452,warp03,,pending,,,
242,Heavens Tower,17768453,warp04,,pending,,,
242,Heavens Tower,17768454,warp05,,pending,,,
242,Heavens Tower,17768455,warp06,,pending,,,
242,Heavens Tower,17768456,warp07,,pending,,,
242,Heavens Tower,17768459,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
242,Heavens Tower,17768460,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
242,Heavens Tower,17768461,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
242,Heavens Tower,17768467,Kupipi,,pending,,,
242,Heavens Tower,17768468,Tayaya,,pending,,,
242,Heavens Tower,17768469,Urubero-Mohbero,,pending,,,
242,Heavens Tower,17768473,Gamimi,,pending,,,
242,Heavens Tower,17768474,Rakano-Marukano,,pending,,,
242,Heavens Tower,17768480,Foo Beibo,,pending,,,
242,Heavens Tower,17768481,Vahn Paineesha,,pending,,,
242,Heavens Tower,17768482,Shaz Norem,,pending,,,
242,Heavens Tower,17768483,Rhy Epocan,,pending,,,
242,Heavens Tower,17768484,Ufu Koromoa,,pending,,,
242,Heavens Tower,17768485,Transporter,,pending,,,
242,Heavens Tower,17768486,Zubaba,,pending,,,
242,Heavens Tower,17768487,Aeshushu,,pending,,,
242,Heavens Tower,17768488,Boycoco,,pending,,,
242,Heavens Tower,17768489,Churara,,pending,,,
242,Heavens Tower,17768490,Dattata,,pending,,,
242,Heavens Tower,17768491,Heruru,,pending,,,
242,Heavens Tower,17768492,Ikucheechee,,pending,,,
242,Heavens Tower,17768493,Nayutata,,pending,,,
242,Heavens Tower,17768494,Tsuryarya,,pending,,,
242,Heavens Tower,17768495,Utsuitsui,,pending,,,
242,Heavens Tower,17768496,Kinono,,pending,,,
242,Heavens Tower,17768497,Nebibi,,pending,,,
242,Heavens Tower,17768498,Kiwawa,,pending,,,
242,Heavens Tower,17768499,Ritoto,,pending,,,
242,Heavens Tower,17768500,Sheelala,,pending,,,
242,Heavens Tower,17768501,Parara,,pending,,,
242,Heavens Tower,17768502,Jatata,,pending,,,
242,Heavens Tower,17768503,Habida-Jubida,,pending,,,
242,Heavens Tower,17768504,Chuqui-Chanqui,,pending,,,
242,Heavens Tower,17768505,Lin Megomifu,,pending,,,
242,Heavens Tower,17768506,Zubu-Abibu,,pending,,,
242,Heavens Tower,17768507,Wabble-Mopple,,pending,,,
242,Heavens Tower,17768508,Tamil-Hamel,,pending,,,
242,Heavens Tower,17768509,Sassa-Kotassa,,pending,,,
242,Heavens Tower,17768510,Rayjin-Ojin,,pending,,,
242,Heavens Tower,17768511,Nului-Nlui,,pending,,,
242,Heavens Tower,17768512,Abobo,,pending,,,
242,Heavens Tower,17768513,Bebibi,,pending,,,
242,Heavens Tower,17768514,Damama,,pending,,,
242,Heavens Tower,17768515,Ewchichi,,pending,,,
242,Heavens Tower,17768516,Yakuku,,pending,,,
242,Heavens Tower,17768517,Hikkuku,,pending,,,
242,Heavens Tower,17768531,Chumimi,,pending,,,
242,Heavens Tower,17768544,Mashua,,pending,,,
242,Heavens Tower,17768552,Mhabi Molkot,,pending,,,
242,Heavens Tower,17768560,Pompi-Rompi,,pending,,,
242,Heavens Tower,17768561,Matrimonial Coffer,,pending,,,
242,Heavens Tower,17768562,Celebratory Chest,,pending,,,
242,Heavens Tower,17768567,Jerrett,,pending,,,
242,Heavens Tower,17768568,Kierron,,pending,,,
243,Ru'Lude Gardens,17772545,Nelcabrit,,pending,,,
243,Ru'Lude Gardens,17772547,Goggehn,,pending,,,
243,Ru'Lude Gardens,17772549,Pakh Jatalfih,,pending,,,
243,Ru'Lude Gardens,17772557,High Wind,,pending,,,
243,Ru'Lude Gardens,17772558,Rainhard,,pending,,,
243,Ru'Lude Gardens,17772559,Pherimociel,,pending,,,
243,Ru'Lude Gardens,17772560,Neraf-Najiruf,,pending,,,
243,Ru'Lude Gardens,17772561,Adolie,,pending,,,
243,Ru'Lude Gardens,17772562,Auchefort,,pending,,,
243,Ru'Lude Gardens,17772563,Chapi Galepilai,,pending,,,
243,Ru'Lude Gardens,17772564,Crooked Arrow,,pending,,,
243,Ru'Lude Gardens,17772565,Morlepiche,,pending,,,
243,Ru'Lude Gardens,17772566,Baran,,pending,,,
243,Ru'Lude Gardens,17772567,Petva,,pending,,,
243,Ru'Lude Gardens,17772568,Muhoho,,pending,,,
243,Ru'Lude Gardens,17772569,Colti,,pending,,,
243,Ru'Lude Gardens,17772570,Anoop,,pending,,,
243,Ru'Lude Gardens,17772571,Albiona,,pending,,,
243,Ru'Lude Gardens,17772572,Main-Harmain,,pending,,,
243,Ru'Lude Gardens,17772573,Yavoraile,,pending,,,
243,Ru'Lude Gardens,17772574,Leis,,pending,,,
243,Ru'Lude Gardens,17772575,Arenuel,,pending,,,
243,Ru'Lude Gardens,17772576,Falreze,,pending,,,
243,Ru'Lude Gardens,17772577,Radeivepart,,pending,,,
243,Ru'Lude Gardens,17772578,Kayle,,pending,,,
243,Ru'Lude Gardens,17772579,Dugga,,pending,,,
243,Ru'Lude Gardens,17772580,Ghye Dachanthu,,pending,,,
243,Ru'Lude Gardens,17772581,Auction Counter,,pending,,,
243,Ru'Lude Gardens,17772582,Auction Counter,,pending,,,
243,Ru'Lude Gardens,17772583,Auction Counter,,pending,,,
243,Ru'Lude Gardens,17772584,Auction Counter,,pending,,,
243,Ru'Lude Gardens,17772585,Elevator Button,,pending,,,
243,Ru'Lude Gardens,17772586,Perisa-Neburusa,,pending,,,
243,Ru'Lude Gardens,17772587,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
243,Ru'Lude Gardens,17772588,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
243,Ru'Lude Gardens,17772589,Akta,,pending,,,
243,Ru'Lude Gardens,17772590,Pitenorelieu,,pending,,,
243,Ru'Lude Gardens,17772591,Sitting Ram,,pending,,,
243,Ru'Lude Gardens,17772592,Tsugumi,,pending,,,
243,Ru'Lude Gardens,17772593,Maat,,pending,,,
243,Ru'Lude Gardens,17772595,Harith,,pending,,,
243,Ru'Lude Gardens,17772596,Diradour,,pending,,,
243,Ru'Lude Gardens,17772597,Dabih Jajalioh,,pending,,,
243,Ru'Lude Gardens,17772598,Macchi Gazlitah,,pending,,,
243,Ru'Lude Gardens,17772628,Laityn,,pending,,,
243,Ru'Lude Gardens,17772629,Trail Markings,,pending,,,
243,Ru'Lude Gardens,17772641,relic,,pending,,,
243,Ru'Lude Gardens,17772657,Pursuivant,,pending,,,
243,Ru'Lude Gardens,17772658,Marshal,,pending,,,
